Hugo_Symbol	Entrez_Gene_Id	CR6161	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	CR7623	LSD0167	SD0346	SD1494	SD2056	LSD2057	LSD3484	LSD4691	LSD4744	SD6336	LSD6819	LSDNR9298	LSDNR1120	LSDNR1650	LSDNR3086	NR6721	NR9765	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD2051	SD5038	SD5118	SD5934	SD6494	SD7357
LOC283663	283663	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
MIR628	693213	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
MNS1	55329	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
MYZAP	100820829	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
NEDD4	4734	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
POLR2M	81488	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
PRTG	283659	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
PYGO1	26108	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
RFX7	64864	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
TCF12	6938	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
TEX9	374618	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
ZNF280D	54816	0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
hsa-mir-628		0	0	0	0	-1	1	0	1	0	0	-1	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
ADAM10	102	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
CCNB2	9133	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
FAM63B	54629	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
FAM81A	145773	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
HSP90AB4P	664618	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
LDHAL6B	92483	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
LIPC	3990	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
MIR2116	100313886	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
MYO1E	4643	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
RNF111	54778	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
SLTM	79811	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
hsa-mir-2116		0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	-1	-1	0	1
ANXA2	302	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
BNIP2	663	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
FOXB1	27023	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
GCNT3	9245	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
GTF2A2	2958	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
NARG2	79664	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
RORA	6095	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	-1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
VPS13C	54832	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
C2CD4A	145741	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
C2CD4B	388125	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
LACTB	114294	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
MGC15885	197003	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
MIR190A	406965	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
RPS27L	51065	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
TLN2	83660	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
TPM1	7168	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
hsa-mir-190		0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	1	0	0	0	0	0	-1	0	1
APH1B	83464	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	1
CA12	771	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
RAB8B	51762	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	1
USP3	9960	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
DAPK2	23604	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
FBXL22	283807	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
HERC1	8925	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
LOC100130855	100130855	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
hsa-mir-422a		0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	0	1
CSNK1G1	53944	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
FAM96A	84191	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PPIB	5479	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SNX1	6642	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SNX22	79856	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	-1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
KIAA0101	9768	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
MIR1272	100302184	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
OAZ2	4947	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PIF1	80119	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PLEKHO2	80301	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
RBPMS2	348093	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
TRIP4	9325	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ZNF609	23060	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
hsa-mir-1272		0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ANKDD1A	348094	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
C15orf44	81556	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
CILP	8483	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
CLPX	10845	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DENND4A	10260	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
DPP8	54878	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
IGDCC3	9543	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
IGDCC4	57722	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
KBTBD13	390594	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
MTFMT	123263	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
OSTBETA	123264	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PARP16	54956	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PDCD7	10081	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
PTPLAD1	51495	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
RASL12	51285	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SLC24A1	9187	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
SPG21	51324	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
UBAP1L	390595	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
MIR4511	100616379	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
AAGAB	79719	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
ANP32A-IT1	80035	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
ANP32A	8125	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
C15orf50	414926	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
C15orf61	145853	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
CALML4	91860	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
CLN6	54982	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
CORO2B	10391	0	0	0	0	-1	1	0	1	0	0	0	-1	0	0	0	1	0	1	0	-1	1	0	-1	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	1	0	1	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
